6.85111	4.42859
7.10207	15.4609
19.9572	3.69955
8.95211	5.46142
1.44832	3.6466
9.50993	1.50753
18.7895	11.6851
13.9852	16.9742
19.2007	8.23002
16.0709	7.07743
18.3665	12.6656
3.39158	19.3726
16.8898	11.4734
1.7442	14.5604
4.36997	4.32589
6.15798	16.8113
7.73611	11.3579
13.7097	0.825554
15.9829	0.143365
13.3659	17.911
0.0620009	15.6405
10.8518	19.8674
14.7206	7.06904
6.16628	19.5452
4.91327	10.187
11.6421	8.56819
7.17137	5.5294
2.06197	6.72903
10.149	14.5563
4.94728	19.9887
6.41194	8.57604
12.2137	15.7109
12.9385	11.7593
2.46907	9.69649
8.24709	3.34598
7.34724	8.95294
17.6149	16.5606
2.26436	19.1793
11.5301	13.4997
15.4527	4.2803
1.64387	15.9875
13.5978	7.24599
5.2161	5.29822
15.5919	18.4107
8.49935	16.5792
0.971759	5.93828
13.4027	13.5816
9.25365	10.7865
6.85113	10.1035
0.329969	16.8727
4.14052	0.965748
10.9736	18.7383
8.09199	8.08394
12.6579	14.7923
3.33879	7.79956
18.2457	18.058
11.9432	0.789053
5.37373	8.87867
13.2466	4.6973
4.24955	18.2784
15.5385	14.9564
17.482	1.55327
19.5194	9.71568
16.502	1.77705
16.7742	3.35592
11.9957	2.76347
11.5437	17.494
12.4062	16.9488
2.27464	13.4512
16.2492	13.6765
1.22753	8.48958
8.60728	2.18793
19.0827	16.5459
0.537624	19.4041
16.344	4.89447
10.52	16.6379
0.379672	10.4067
4.25681	3.26995
17.9747	10.1583
14.535	8.41602
8.7018	4.43389
12.7512	7.86393
3.07571	2.68443
4.1814	6.43675
12.3236	19.0844
3.05762	4.92524
18.5624	5.50138
12.1494	5.21722
9.4241	0.381504
14.7881	2.0513
5.73011	2.26535
13.3717	2.5193
19.8059	5.06924
7.52946	17.484
5.81681	11.2004
4.01811	11.7778
2.01274	1.93379
7.70085	19.3205
9.68107	11.7268
11.3518	12.1188
